game_id,season,week,season_type,away_team,home_team,old_game_rating,new_game_rating,rating_delta,old_win_chances_max_diff,old_win_prob_shifts,pbp_status,pbp_raw_rows,pbp_plays,pbp_discarded_rows,pbp_periods,pbp_home_score,pbp_away_score,pregame_home_wp,game_spread,new_win_chances_max_diff,new_win_prob_shifts
401864498,2026,1,regular,Central Michigan,New Mexico,3.2,1.98,-1.22,0.448,17.92,complete,154,148,6,4.0,38.0,7.0,0.773624837398529,11.5,0.2458282709121704,2.7484596967697144
401864499,2026,1,regular,Fordham,North Dakota State,0.4,,,0.004,0.16,source_not_completed,33,31,2,1.0,3.0,0.0,,,,
401864570,2026,1,regular,New Mexico State,Florida State,3.31,,,0.032,1.28,source_not_completed,113,112,1,3.0,24.0,10.0,,,,
401864577,2026,1,regular,Jacksonville State,North Dakota State,4.1,3.06,-1.04,0.63,25.2,complete,177,158,19,4.0,33.0,7.0,0.6388142108917236,6.5,0.3805747628211975,9.12519383430481
401866408,2026,1,regular,Sacramento State,Eastern Michigan,5.6,,,0.534,21.36,source_not_completed,155,139,16,4.0,28.0,10.0,,,,
401866409,2026,1,regular,UAlbany,Buffalo,5.47,6.49,1.02,0.202,8.08,complete,202,191,11,4.0,21.0,17.0,0.9118125438690186,18.5,0.5499902963638306,20.664017260074615
401866410,2026,1,regular,Tarleton State,Bowling Green,6.69,5.56,-1.13,0.89,35.6,complete,154,149,5,4.0,13.0,20.0,0.5317126512527466,1.5,0.5834060907363892,15.11986419185996
401866411,2026,1,regular,Mississippi Valley State,Sacramento State,0.73,0.78,0.05,0.01,0.4,complete,169,159,10,4.0,52.0,0.0,0.9503301382064819,38.5,0.04963493347167969,0.4388924241065979
401866623,2026,1,regular,North Carolina A&T,Georgia State,1.53,1.37,-0.16,0.054,2.16,complete,163,156,7,4.0,59.0,10.0,0.980941891670227,28.5,0.06210458278656006,1.1237744092941284
401866627,2026,1,regular,Maine,App State,1.84,,,0.148,5.92,source_not_completed,28,26,2,1.0,7.0,0.0,,,,
401867866,2026,1,regular,Murray State,Middle Tennessee,3.01,,,0.12,4.8,source_not_completed,28,27,1,1.0,7.0,0.0,,,,
401867973,2026,1,regular,Norfolk State,Old Dominion,2.25,,,0.004,0.16,source_not_completed,109,99,10,3.0,24.0,10.0,,,,
401868140,2026,1,regular,Eastern Kentucky,Jacksonville State,1.72,,,0.13,5.2,source_not_completed,52,52,0,2.0,28.0,0.0,,,,
401868170,2026,1,regular,Charleston Southern,Georgia Southern,1.31,,,0.054,2.16,source_not_completed,69,65,4,2.0,21.0,0.0,,,,
401868316,2026,1,regular,SE Louisiana,South Alabama,3.72,,,0.334,13.36,source_not_completed,74,72,2,2.0,19.0,7.0,,,,
401868356,2026,1,regular,Alcorn State,Southern Miss,1.81,1.38,-0.43,0.178,7.12,complete,187,171,16,4.0,49.0,3.0,0.9087263345718384,20.5,0.12555551528930664,2.9381879568099976
401869129,2026,1,regular,Northwestern State,Louisiana Tech,1.17,,,0.002,0.0800000000000001,source_not_completed,45,45,0,2.0,27.0,3.0,,,,
401869142,2026,1,regular,Lamar,Louisiana,2.47,,,0.168,6.72,source_not_completed,18,18,0,1.0,7.0,0.0,,,,
401869960,2026,1,regular,Liberty,James Madison,6.06,4.89,-1.17,0.68,27.2,complete,155,149,6,4.0,20.0,13.0,0.6886268854141235,6.0,0.3805263638496399,9.064134061336517
401870763,2026,1,regular,Sam Houston,Troy,5.72,,,0.256,10.24,source_not_completed,79,73,6,2.0,14.0,14.0,,,,
401870790,2026,1,regular,Mercyhurst,New Mexico State,1.6,1.79,0.19,0.05,2.0,complete,165,157,8,4.0,51.0,14.0,0.9781081676483154,29.5,0.10107415914535522,3.08126437664032
401762521,2025,16,regular,Army,Navy,7.11,6.71,-0.4,0.68,27.2,complete,136,131,5,4.0,17.0,16.0,0.6354364156723022,6.0,0.68991419672966,17.518844723701477
401777324,2025,15,regular,North Texas,Tulane,6.76,5.64,-1.12,0.946,37.84,complete,179,166,13,4.0,34.0,21.0,0.4732968211174011,1.5,0.7790060639381409,13.957226902246475
401777325,2025,15,regular,Kennesaw State,Jacksonville State,6.88,6.48,-0.4,0.836,33.44,complete,165,155,10,4.0,15.0,19.0,0.42533189058303833,3.0,0.7582447528839111,24.531580038368702
401777326,2025,15,regular,UNLV,Boise State,5.79,4.61,-1.18,0.68,27.2,complete,189,171,18,4.0,38.0,21.0,0.6834249496459961,6.0,0.38091009855270386,8.973468780517578
401777327,2025,15,regular,BYU,Texas Tech,3.48,3.15,-0.33,0.388,15.52,complete,173,165,8,4.0,34.0,7.0,0.8094778656959534,12.5,0.38849717378616333,9.629221796989441
401777328,2025,15,regular,Duke,Virginia,7.26,6.63,-0.63,0.81,32.4,complete,181,170,11,5.0,20.0,27.0,0.61585533618927,3.5,0.6236824989318848,21.071343446150422
401777329,2025,15,regular,Miami (OH),Western Michigan,6.42,4.88,-1.54,0.89,35.6,complete,193,168,25,4.0,23.0,13.0,0.5466889142990112,2.5,0.44945454597473145,10.119500875473022
401777351,2025,15,regular,Georgia,Alabama,5.23,3.44,-1.79,0.918,36.72,complete,155,149,6,4.0,7.0,28.0,0.4732968211174011,1.5,0.5031699538230896,6.632395885884762
401777352,2025,15,regular,Troy,James Madison,3.5,4.13,0.63,0.0920000000000001,3.68,complete,174,169,5,4.0,31.0,14.0,0.9418721795082092,24.5,0.22352910041809082,10.04150801897049
401777353,2025,15,regular,Indiana,Ohio State,6.75,6.28,-0.47,0.81,32.4,complete,154,135,19,4.0,10.0,13.0,0.61585533618927,3.5,0.7951862085610628,20.636211026459932
401752783,2025,14,regular,Missouri,Arkansas,6.0,5.47,-0.53,0.756,30.24,complete,175,155,20,4.0,17.0,31.0,0.37337779998779297,4.5,0.6146944761276245,20.483755566179752
401752784,2025,14,regular,Alabama,Auburn,6.36,5.78,-0.58,0.63,25.2,complete,196,183,13,4.0,20.0,27.0,0.3438689708709717,7.0,0.42653364408761263,16.705570460297167
401752785,2025,14,regular,Florida State,Florida,6.29,4.85,-1.44,0.946,37.84,complete,171,158,13,4.0,40.0,21.0,0.4732968211174011,1.5,0.5522556304931641,12.195062935352325
401752786,2025,14,regular,Georgia,Georgia Tech,4.67,4.54,-0.13,0.256,10.24,complete,161,149,12,4.0,9.0,16.0,0.07699429988861084,16.5,0.2387855197302997,8.408314293716103
401752787,2025,14,regular,Kentucky,Louisville,3.61,1.96,-1.65,0.946,37.84,complete,160,153,7,4.0,41.0,0.0,0.4732968211174011,1.5,0.6023926138877869,8.066112875938416
401752788,2025,14,regular,Ole Miss,Mississippi State,5.45,4.48,-0.97,0.63,25.2,complete,188,180,8,4.0,19.0,38.0,0.3235088586807251,7.5,0.3227324391482398,11.220632807933725
401752789,2025,14,regular,LSU,Oklahoma,5.87,6.26,0.39,0.428,17.12,complete,170,157,13,4.0,17.0,13.0,0.7924636602401733,11.5,0.6250869035720825,21.440758883953094
401752790,2025,14,regular,Clemson,South Carolina,6.22,5.56,-0.66,0.864,34.56,complete,197,172,25,4.0,14.0,28.0,0.5930638909339905,2.5,0.6293931007385254,23.18355911085382
401752791,2025,14,regular,Vanderbilt,Tennessee,6.14,5.49,-0.65,0.89,35.6,complete,191,168,23,4.0,24.0,45.0,0.5466889142990112,2.5,0.7987188100814819,20.52057829964906
401752792,2025,14,regular,Texas A&M,Texas,6.69,6.14,-0.55,0.864,34.56,complete,178,168,10,4.0,27.0,17.0,0.4151776432991028,2.5,0.7989612817764282,21.81786599755287
401752916,2025,14,regular,Iowa,Nebraska,4.83,4.01,-0.82,0.68,27.2,complete,155,151,4,4.0,16.0,40.0,0.3240450322628021,5.5,0.516149640083313,12.761389649705961
401752917,2025,14,regular,Oregon,Washington,5.69,4.86,-0.83,0.63,25.2,complete,173,164,9,4.0,14.0,26.0,0.2934347689151764,6.5,0.38713693618774414,12.566095462068915
401752918,2025,14,regular,Wisconsin,Minnesota,5.93,4.84,-1.09,0.864,34.56,complete,155,132,23,4.0,17.0,7.0,0.4115045666694641,2.5,0.6074607968330383,14.218590140342712
401752919,2025,14,regular,UCLA,USC,3.64,3.99,0.35,0.148,5.92,complete,149,141,8,4.0,29.0,10.0,0.946466863155365,21.5,0.3701557517051697,7.533918559551239
401752920,2025,14,regular,Penn State,Rutgers,6.55,7.28,0.73,0.334,13.36,complete,160,149,11,4.0,36.0,40.0,0.17160388827323914,14.0,0.681648850440979,21.427688717842102
401752921,2025,14,regular,Ohio State,Michigan,4.64,4.0,-0.64,0.512,20.48,complete,151,139,12,4.0,9.0,27.0,0.2204422801733017,9.5,0.40751054883003235,10.109501738566905
401752922,2025,14,regular,Northwestern,Illinois,6.05,5.56,-0.49,0.63,25.2,complete,150,144,6,4.0,20.0,13.0,0.6581570506095886,7.0,0.4579961895942688,17.944437265396118
401752923,2025,14,regular,Maryland,Michigan State,6.99,6.41,-0.58,0.782,31.28,complete,202,180,22,4.0,38.0,28.0,0.5985375642776489,4.0,0.5098187923431396,23.3377622961998
401752924,2025,14,regular,Indiana,Purdue,1.32,1.27,-0.05,0.05,2.0,complete,166,157,9,4.0,3.0,56.0,0.026189781725406647,28.5,0.058601446380635025,1.588691004741122
401752946,2025,14,regular,Oregon State,Washington State,3.61,2.76,-0.85,0.334,13.36,complete,172,163,9,4.0,32.0,8.0,0.8374118804931641,14.0,0.16942167282104492,3.65790992975235
401754608,2025,14,regular,Boston College,Syracuse,5.43,4.16,-1.27,0.836,33.44,complete,158,148,10,4.0,12.0,34.0,0.44337689876556396,3.0,0.5866033434867859,10.223055086564273
401754609,2025,14,regular,SMU,California,6.76,8.04,1.28,0.352,14.08,complete,198,176,22,4.0,38.0,35.0,0.16810058057308197,13.5,0.9036039113998413,31.197550907731056
401754610,2025,14,regular,Wake Forest,Duke,6.64,5.41,-1.23,0.864,34.56,complete,190,179,11,4.0,49.0,32.0,0.5466889142990112,2.5,0.45214664936065674,14.526998221874237
401754611,2025,14,regular,Miami,Pittsburgh,3.89,2.87,-1.02,0.654,26.16,complete,161,154,7,4.0,7.0,38.0,0.2934347689151764,6.5,0.43638633271621075,9.458152459512348
401754612,2025,14,regular,North Carolina,NC State,4.98,3.64,-1.34,0.63,25.2,complete,168,161,7,4.0,42.0,19.0,0.6553196310997009,7.0,0.3445513844490051,5.461966395378113
401754613,2025,14,regular,Virginia Tech,Virginia,4.52,3.26,-1.26,0.582,23.28,complete,175,159,16,4.0,27.0,7.0,0.7498115301132202,8.5,0.3274354934692383,5.270551145076752
401754614,2025,14,regular,Notre Dame,Stanford,2.39,2.31,-0.08,0.026,1.04,complete,186,169,17,4.0,20.0,49.0,0.04927593469619751,32.5,0.04917841189308092,0.5649591319524916
401756961,2025,14,regular,Arizona,Arizona State,5.68,4.95,-0.73,0.89,35.6,complete,179,167,12,4.0,7.0,23.0,0.44115525484085083,2.0,0.8160346150398254,18.551982132252306
401756962,2025,14,regular,Houston,Baylor,7.17,6.71,-0.46,0.864,34.56,complete,190,179,11,4.0,24.0,31.0,0.5466889142990112,2.5,0.6641075611114502,27.396924287080765
401756963,2025,14,regular,UCF,BYU,4.26,4.36,0.1,0.228,9.12,complete,168,151,17,4.0,41.0,21.0,0.905793309211731,17.5,0.3595151901245117,8.624675869941711
401756964,2025,14,regular,Utah,Kansas,6.11,6.46,0.35,0.49,19.6,complete,167,161,6,4.0,21.0,31.0,0.21749328076839447,10.0,0.6965733766555786,22.818764060735703
401756965,2025,14,regular,Colorado,Kansas State,4.94,4.98,0.04,0.256,10.24,complete,157,150,7,4.0,24.0,14.0,0.9179843664169312,16.5,0.30824071168899536,9.998229682445526
401756966,2025,14,regular,Iowa State,Oklahoma State,5.12,4.74,-0.38,0.334,13.36,complete,164,154,10,4.0,13.0,20.0,0.1679069995880127,14.0,0.24643680453300476,8.430022574495524
401756967,2025,14,regular,Cincinnati,TCU,5.86,4.35,-1.51,0.836,33.44,complete,162,154,8,4.0,45.0,23.0,0.5781798958778381,3.0,0.4213995933532715,9.081547796726227
401756968,2025,14,regular,Texas Tech,West Virginia,1.44,1.04,-0.4,0.098,3.92,complete,181,175,6,4.0,0.0,49.0,0.06342534720897675,24.5,0.07081487465256942,1.0676814127873513
401757310,2025,14,regular,UTEP,Delaware,5.25,4.21,-1.04,0.756,30.24,complete,200,188,12,4.0,61.0,31.0,0.6353842616081238,4.5,0.4348505735397339,13.575832545757294
401757311,2025,14,regular,Florida International,Sam Houston,3.24,2.29,-0.95,0.468,18.72,complete,173,169,4,4.0,16.0,56.0,0.2384076714515686,10.5,0.310930568841286,5.400224371536751
401757312,2025,14,regular,Western Kentucky,Jacksonville State,8.24,7.88,-0.36,0.918,36.72,complete,169,162,7,4.0,37.0,34.0,0.49929526448249817,1.5,0.8615476712584496,28.005735114216805
401757313,2025,14,regular,Kennesaw State,Liberty,8.08,8.22,0.14,0.864,34.56,complete,191,178,13,6.0,42.0,48.0,0.4115045666694641,2.5,0.8995194509625435,37.67921294271946
401757314,2025,14,regular,Louisiana Tech,Missouri State,7.05,6.21,-0.84,0.864,34.56,complete,158,146,12,4.0,30.0,42.0,0.5466889142990112,2.5,0.6754195094108582,17.803014915436506
401757315,2025,14,regular,Middle Tennessee,New Mexico State,7.54,7.57,0.03,0.81,32.4,complete,201,188,13,5.0,24.0,31.0,0.6195582151412964,3.5,0.7852779440581799,34.233409982174635
401760421,2025,14,regular,Air Force,Colorado State,5.86,4.25,-1.61,0.864,34.56,complete,142,133,9,4.0,21.0,42.0,0.45905500650405884,2.5,0.4626709131989628,8.0537434683647
401760422,2025,14,regular,Boise State,Utah State,7.88,7.53,-0.35,0.89,35.6,complete,209,200,9,4.0,24.0,25.0,0.49929526448249817,1.5,0.8535687550902367,26.792789600789547
401760423,2025,14,regular,Fresno State,San José State,4.88,3.59,-1.29,0.81,32.4,complete,182,162,20,4.0,14.0,41.0,0.3819252550601959,3.5,0.4293032501009293,11.489532375097042
401760424,2025,14,regular,Wyoming,Hawai'i,4.52,3.77,-0.75,0.558,22.32,complete,167,156,11,4.0,27.0,7.0,0.7388871908187866,8.5,0.4926869869232178,8.97024154663086
401760425,2025,14,regular,UNLV,Nevada,4.77,3.41,-1.36,0.604,24.16,complete,162,156,6,4.0,17.0,42.0,0.3235088586807251,7.5,0.32324284315109253,4.791373336454853
401760426,2025,14,regular,San Diego State,New Mexico,7.69,7.46,-0.23,0.946,37.84,complete,171,161,10,6.0,23.0,17.0,0.49929526448249817,1.5,0.8964192271232605,32.609460562467575
401761661,2025,14,regular,Arkansas State,App State,8.09,7.81,-0.28,0.946,37.84,complete,216,196,20,4.0,29.0,30.0,0.49929526448249817,1.5,0.803941547870636,33.82570120692253
401761662,2025,14,regular,James Madison,Coastal Carolina,1.72,1.45,-0.27,0.098,3.92,complete,174,164,10,4.0,10.0,59.0,0.06342534720897675,24.0,0.07710399147617863,1.8701304466521833
401761663,2025,14,regular,Georgia Southern,Marshall,6.19,6.39,0.2,0.49,19.6,complete,180,160,20,4.0,19.0,24.0,0.7692345976829529,10.5,0.8232248425483704,16.732763059437275
401761664,2025,14,regular,Georgia State,Old Dominion,3.05,3.73,0.68,0.046,1.84,complete,185,182,3,4.0,27.0,10.0,0.9503301382064819,28.5,0.2556762099266052,6.5527002811431885
401761665,2025,14,regular,UL Monroe,Louisiana,7.04,8.26,1.22,0.448,17.92,complete,188,177,11,5.0,30.0,27.0,0.7692345976829529,11.0,0.9095693714916706,37.784680750221014
401761666,2025,14,regular,Troy,Southern Miss,6.1,6.07,-0.03,0.63,25.2,complete,196,174,22,4.0,18.0,28.0,0.6553196310997009,7.0,0.7761716125532985,21.063244267366827
401761667,2025,14,regular,South Alabama,Texas State,4.98,4.17,-0.81,0.49,19.6,complete,186,168,18,4.0,49.0,26.0,0.7408610582351685,9.5,0.26769787073135376,8.668252527713776
401762441,2025,14,regular,Army,UTSA,6.78,7.25,0.47,0.558,22.32,complete,157,148,9,4.0,24.0,27.0,0.7455357909202576,8.5,0.8989558219909668,25.600705832242966
401762442,2025,14,regular,Temple,North Texas,3.53,3.04,-0.49,0.168,6.72,complete,170,162,8,4.0,52.0,25.0,0.9081499576568604,20.5,0.11657047271728516,2.1580610871315002
401762516,2025,14,regular,Navy,Memphis,6.42,5.77,-0.65,0.81,32.4,complete,171,164,7,4.0,17.0,28.0,0.5909920930862427,3.5,0.7632003426551819,17.34629401937127
401762517,2025,14,regular,UAB,Tulsa,6.64,7.06,0.42,0.534,21.36,complete,171,162,9,4.0,24.0,31.0,0.734682023525238,9.5,0.8907253742218018,22.887703850865364
401762518,2025,14,regular,Charlotte,Tulane,1.63,1.56,-0.07,0.032,1.28,complete,160,151,9,4.0,27.0,0.0,0.9503301382064819,31.0,0.049578189849853516,0.8678150177001953
401762519,2025,14,regular,East Carolina,Florida Atlantic,3.1,1.55,-1.55,0.63,25.2,complete,196,178,18,4.0,3.0,42.0,0.3511054515838623,7.0,0.3510103661028552,3.2785529933171347
401762520,2025,14,regular,Rice,South Florida,1.23,1.01,-0.22,0.054,2.16,complete,168,162,6,4.0,52.0,3.0,0.9781081676483154,28.5,0.04289126396179199,0.9071882367134094
401762868,2025,14,regular,Bowling Green,Massachusetts,3.27,2.25,-1.02,0.334,13.36,complete,145,140,5,4.0,14.0,45.0,0.16572123765945435,14.0,0.16553049978392664,2.2444560395815643
401762869,2025,14,regular,Western Michigan,Eastern Michigan,6.0,5.46,-0.54,0.49,19.6,complete,178,155,23,4.0,21.0,31.0,0.21749328076839447,10.0,0.5144526362419128,8.958693048218265
401762870,2025,14,regular,Ohio,Buffalo,6.93,5.99,-0.94,0.63,25.2,complete,173,165,8,4.0,26.0,31.0,0.3466968536376953,7.0,0.3651044964790344,10.995515696704388
401762871,2025,14,regular,Kent State,Northern Illinois,7.45,7.28,-0.17,0.73,29.2,complete,170,151,19,4.0,31.0,35.0,0.6734030246734619,5.0,0.8183646202087402,22.621618270874023
401762872,2025,14,regular,Toledo,Central Michigan,4.24,4.32,0.08,0.428,17.12,complete,165,153,12,4.0,3.0,21.0,0.23147296905517578,11.5,0.5569615811109543,16.139437098056078
401762875,2025,14,regular,Ball State,Miami (OH),4.23,3.7,-0.53,0.242,9.68,complete,168,161,7,4.0,45.0,24.0,0.9154253005981445,16.5,0.1632346510887146,3.8530752658843994
401752773,2025,13,regular,Eastern Illinois,Alabama,0.57,0.78,0.21,0.0,0.0,complete,164,145,19,4.0,56.0,0.0,0.9781081676483154,50.5,0.02185720205307007,0.23202461004257202
401752774,2025,13,regular,Mercer,Auburn,1.88,2.14,0.26,0.0720000000000001,2.88,complete,167,163,4,4.0,62.0,17.0,0.946466863155365,26.5,0.1842450499534607,4.232287645339966
401752775,2025,13,regular,Tennessee,Florida,5.39,3.37,-2.02,0.836,33.44,complete,152,144,8,4.0,11.0,31.0,0.4143676161766052,3.5,0.41395890712738037,3.017099385848269
401752776,2025,13,regular,Charlotte,Georgia,1.09,1.23,0.14,0.004,0.16,complete,149,142,7,4.0,35.0,3.0,0.9503301382064819,42.5,0.04961085319519043,0.41903525590896606
401752777,2025,13,regular,Western Kentucky,LSU,4.39,4.89,0.5,0.0920000000000001,3.68,complete,192,181,11,4.0,13.0,10.0,0.9418721795082092,24.5,0.21615320444107056,8.118714094161987
401752778,2025,13,regular,Missouri,Oklahoma,5.71,4.8,-0.91,0.756,30.24,complete,179,168,11,4.0,17.0,6.0,0.6353842616081238,4.5,0.5849543213844299,13.244869470596313
401752779,2025,13,regular,Coastal Carolina,South Carolina,1.55,1.0,-0.55,0.0980000000000001,3.92,complete,188,165,23,4.0,51.0,7.0,0.946466863155365,24.0,0.0534820556640625,0.49155837297439575
401752780,2025,13,regular,Arkansas,Texas,6.23,5.43,-0.8,0.558,22.32,complete,184,176,8,4.0,52.0,37.0,0.7455357909202576,8.5,0.330507755279541,10.682731091976166
401752781,2025,13,regular,Samford,Texas A&M,0.32,0.56,0.24,0.0,0.0,complete,166,161,5,4.0,48.0,0.0,0.9597121477127075,54.5,0.04026055335998535,0.24295717477798462
401752782,2025,13,regular,Kentucky,Vanderbilt,4.66,3.36,-1.3,0.63,25.2,complete,174,159,15,4.0,45.0,17.0,0.7080364227294922,7.0,0.3433343172073364,6.027075171470642
401752908,2025,13,regular,Nebraska,Penn State,4.29,2.94,-1.35,0.63,25.2,complete,160,141,19,4.0,37.0,10.0,0.7126994132995605,7.0,0.4023486375808716,4.761285781860352
401752909,2025,13,regular,Minnesota,Northwestern,8.04,7.87,-0.17,0.782,31.28,complete,165,155,10,4.0,38.0,35.0,0.5962601900100708,4.0,0.8001580089330673,26.072622448205948
401752910,2025,13,regular,Washington,UCLA,3.26,2.49,-0.77,0.448,17.92,complete,161,157,4,4.0,14.0,48.0,0.24468624591827393,10.5,0.319744575288496,6.81413102633087
401752911,2025,13,regular,USC,Oregon,5.6,5.09,-0.51,0.448,17.92,complete,181,170,11,4.0,42.0,27.0,0.7924636602401733,11.0,0.3733370900154114,9.838519394397736
401752912,2025,13,regular,Rutgers,Ohio State,1.64,1.66,0.02,0.046,1.84,complete,147,142,5,4.0,42.0,9.0,0.9781081676483154,28.5,0.06394976377487183,1.842784821987152
401752913,2025,13,regular,Michigan State,Iowa,5.55,6.81,1.26,0.228,9.12,complete,172,159,13,4.0,20.0,17.0,0.9118125438690186,17.5,0.8959318995475769,20.352326422929764
401752914,2025,13,regular,Michigan,Maryland,4.08,3.52,-0.56,0.334,13.36,complete,173,165,8,4.0,20.0,45.0,0.17160388827323914,14.0,0.3271373510360718,5.11433617019793
401752915,2025,13,regular,Illinois,Wisconsin,4.75,4.75,0.0,0.512,20.48,complete,160,151,9,4.0,27.0,10.0,0.29684287309646606,8.5,0.7927108407020569,14.479244470596313
401752954,2025,13,regular,Washington State,James Madison,5.82,6.41,0.59,0.3,12.0,complete,159,148,11,4.0,24.0,20.0,0.8773329257965088,15.5,0.5727121233940125,18.16518497467041
401754598,2025,13,regular,Florida State,NC State,5.77,5.48,-0.29,0.654,26.16,complete,174,163,11,4.0,21.0,11.0,0.2934347689151764,6.5,0.71183180809021,17.83999276161194
401754599,2025,13,regular,California,Stanford,5.06,4.5,-0.56,0.756,30.24,complete,190,169,21,4.0,31.0,10.0,0.37536001205444336,4.5,0.7748972177505493,16.29469621181488
401754600,2025,13,regular,Duke,North Carolina,6.56,6.42,-0.14,0.63,25.2,complete,175,158,17,4.0,25.0,32.0,0.2910180985927582,7.0,0.5948088765144348,22.589001536369324
401754601,2025,13,regular,Pittsburgh,Georgia Tech,6.81,5.47,-1.34,0.864,34.56,complete,181,171,10,4.0,28.0,42.0,0.5456236600875854,2.5,0.6134046912193298,9.749250657856464
401754602,2025,13,regular,Louisville,SMU,4.05,2.49,-1.56,0.782,31.28,complete,161,154,7,4.0,38.0,6.0,0.5903517007827759,3.5,0.4154096841812134,6.555779993534088
401754603,2025,13,regular,Miami,Virginia Tech,4.17,3.69,-0.48,0.202,8.08,complete,173,155,18,4.0,17.0,34.0,0.09077686071395874,17.5,0.13235163688659668,3.2171723847277462
401754604,2025,13,regular,Syracuse,Notre Dame,1.26,1.18,-0.08,0.01,0.4,complete,164,148,16,4.0,70.0,7.0,0.980941891670227,36.5,0.02513742446899414,0.1647101640701294
401754605,2025,13,regular,Furman,Clemson,1.17,1.31,0.14,0.004,0.16,complete,171,165,6,4.0,45.0,10.0,0.9503301382064819,41.5,0.04959893226623535,0.4172332286834717
401754606,2025,13,regular,Delaware,Wake Forest,2.39,1.63,-0.76,0.228,9.12,complete,178,160,18,4.0,52.0,14.0,0.905793309211731,17.5,0.11096936464309692,1.9082754254341125
401756954,2025,13,regular,Baylor,Arizona,5.04,4.56,-0.48,0.654,26.16,complete,179,165,14,4.0,41.0,17.0,0.7056151032447815,6.5,0.5699244141578674,16.935475945472717
401756955,2025,13,regular,BYU,Cincinnati,6.29,5.27,-1.02,0.864,34.56,complete,172,159,13,4.0,14.0,26.0,0.45905500650405884,2.5,0.5192584549076855,17.293370514176786
401756956,2025,13,regular,Arizona State,Colorado,4.93,4.63,-0.3,0.63,25.2,complete,188,177,11,4.0,17.0,42.0,0.3511054515838623,7.0,0.5031009996891953,21.165019419859163
401756957,2025,13,regular,TCU,Houston,7.4,6.65,-0.75,0.918,36.72,complete,176,166,10,4.0,14.0,17.0,0.4732968211174011,1.5,0.554713249206543,25.72414270043373
401756958,2025,13,regular,Kansas,Iowa State,5.18,3.55,-1.63,0.81,32.4,complete,163,145,18,4.0,38.0,14.0,0.5903517007827759,3.5,0.4093748927116394,6.5703244805336
401756959,2025,13,regular,Oklahoma State,UCF,5.74,6.56,0.82,0.352,14.08,complete,157,149,8,4.0,17.0,14.0,0.8296996355056763,13.5,0.6983631551265717,24.643004179000854
401756960,2025,13,regular,Kansas State,Utah,6.65,8.49,1.84,0.228,9.12,complete,199,186,13,4.0,51.0,47.0,0.905793309211731,17.5,0.9414498805999756,34.71406723558903
401757175,2025,13,regular,UConn,Florida Atlantic,7.88,8.32,0.44,0.68,27.2,complete,211,203,8,4.0,45.0,48.0,0.37100332975387573,6.0,0.8872526180930436,33.58853908907622
401757305,2025,13,regular,Jacksonville State,Florida International,7.28,7.0,-0.28,0.864,34.56,complete,186,180,6,4.0,27.0,21.0,0.5930638909339905,2.5,0.8088172078132629,28.22800475358963
