away_color,home_color,season,week,notes,away_id,home_id,away_team,home_team,game_rating
#e0cbcc,#3667a3,2018,11,,2567,41,SMU,Connecticut,6.31
#d8c2c0,#ce6b6c,2019,15,,194,275,Ohio State(2),Wisconsin(10),6.31
#afafaf,#bf405a,2016,9,,2306,66,Kansas State,Iowa State,6.31
#4b83c3,#d98c8c,2015,12,,290,61,Georgia Southern,Georgia,6.31
#4c4c4c,#b8939a,2022,12,,2294,135,Iowa,Minnesota,6.3
#bb929a,#3853a9,2023,6,,8,145,Arkansas,Ole Miss(16),6.3
#3cb588,#5880c8,2023,7,,2655,235,Tulane,Memphis,6.3
#935531,#868686,2015,11,,189,2711,Bowling Green,Western Michigan,6.3
#38a690,#768897,2022,6,,36,2440,Colorado State,Nevada,6.3
#3e72b9,#868686,2017,7,,2006,2711,Akron,Western Michigan,6.3
#cc7a91,#cababb,2017,3,,24,21,Stanford(19),San Diego State,6.3
#339a72,#85b8d6,2016,Bowls,hawai'i bowl,62,2393,Hawai'i,Middle Tennessee,6.3
#4c4c4c,#85b8d6,2015,5,,238,2393,Vanderbilt,Middle Tennessee,6.3
#e9cdc6,#37a574,2015,10,,258,2390,Virginia,Miami,6.3
#d8c2c0,#b8939a,2021,1,,194,135,Ohio State(4),Minnesota,6.3
#b8939a,#c6c3b4,2021,5,,135,2509,Minnesota,Purdue,6.3
#3e70b8,#c85a68,2022,Bowls,rose bowl game presented by prudential,213,254,Penn State(7),Utah(10),6.29
#9b9b9c,#6f7cc9,2016,1,,399,2084,Albany,Buffalo,6.29
#6f7cc9,#14c14c14c,2018,8,,2084,2649,Buffalo,Toledo,6.29
#6e6e6e,#e0cbcc,2020,9,,2426,2567,Navy,SMU(22),6.29
#878787,#61a0ca,2021,9,,2751,23,Wyoming,San José State,6.29
#3f7fbd,#38a690,2022,7,,328,36,Utah State,Colorado State,6.29
#c8595f,#4abfc2,2017,1,,113,324,UMass,Coastal Carolina,6.28
#76d198,#5796c7,2021,10,,276,2226,Marshall,Florida Atlantic,6.28
#7b7b7b,#b5706d,2021,7,,127,84,Michigan State(10),Indiana,6.28
#eddbd5,#d1757a,2015,3,,228,97,Clemson(11),Louisville,6.28
#3966ac,#3870aa,2018,1,,252,12,BYU,Arizona,6.28
#e6c7b3,#e6dab3,2017,9,,197,277,Oklahoma State(11),West Virginia(22),6.28
#3d75b8,#f4ebe0,2020,12,,2636,2572,UT San Antonio,Southern Mississippi,6.28
#9c9495,#76d198,2023,4,,259,276,Virginia Tech,Marshall,6.28
#e9cdc6,#37a574,2017,12,,258,2390,Virginia,Miami(2),6.28
#4b83c3,#339969,2018,Bowls,raycom media camellia bowl,290,2199,Georgia Southern,Eastern Michigan,6.28
#6f82cf,#3853a9,2020,4,,57,145,Florida(5),Ole Miss,6.28
#e0babb,#10d10c10a,2016,13,,152,153,NC State,North Carolina,6.28
#e6c6c7,#4c4c4c,2021,Bowls,roofclaim.com boca raton bowl,98,2026,Western Kentucky,Appalachian State,6.27
#e0cbcc,#85797a,2020,1,,2567,326,SMU,Texas State,6.27
#5796c7,#f4ebe0,2020,15,,2226,2572,Florida Atlantic,Southern Mississippi,6.27
#3d75b8,#cababb,2021,Bowls,tropical smoothie cafe frisco bowl,2636,21,UT San Antonio,San Diego State(25),6.27
#eddbd5,#e0babb,2015,9,,228,152,Clemson(3),NC State,6.27
#5796c7,#518ac5,2016,10,,2226,242,Florida Atlantic,Rice,6.27
#c85a68,#949494,2015,10,,254,264,Utah(13),Washington,6.27
#4078be,#85b8d6,2023,7,,2348,2393,Louisiana Tech,Middle Tennessee,6.27
#4c4c4c,#cf6e75,2016,2,,2197,193,Eastern Illinois,Miami (OH),6.27
#3966ac,#c85a68,2018,13,,252,254,BYU,Utah(18),6.27
#e6dab3,#e7d3c6,2018,Bowls,camping world bowl,277,183,West Virginia(20),Syracuse(15),6.27
#14c14c14c,#bb929a,2015,2,,2649,8,Toledo,Arkansas(18),6.27
#5796c7,#e6ccb3,2015,8,,2226,2638,Florida Atlantic,UTEP,6.27
#9b97aa,#e2a9ae,2019,6,,77,158,Northwestern,Nebraska,6.27
#4c4c4c,#bb929a,2018,9,,238,8,Vanderbilt,Arkansas,6.27
#4e6192,#14c14c14c,2022,Bowls,roofclaim.com boca raton bowl,2335,2649,Liberty,Toledo,6.27
#c6c3b4,#d5a6af,2017,8,,2509,164,Purdue,Rutgers,6.27
#b57f81,#4c4c4c,2021,2,,166,167,New Mexico State,New Mexico,6.27
#5096c4,#5796c7,2018,2,,2005,2226,Air Force,Florida Atlantic,6.27
#3cb588,#39aa8c,2022,7,,2655,58,Tulane,South Florida,6.26
#76d198,#5796c7,2017,10,,276,2226,Marshall,Florida Atlantic,6.26
#c8596e,#9c9495,2018,10,,103,259,Boston College(24),Virginia Tech,6.26
#4890c2,#3853a9,2022,4,,202,145,Tulsa,Ole Miss(16),6.26
#cf6e75,#dc9797,2021,8,,193,2050,Miami (OH),Ball State,6.26
#61a0ca,#cababb,2018,8,,23,21,San José State,San Diego State,6.26
#e7d3c6,#3f7fbd,2016,13,,183,221,Syracuse,Pittsburgh,6.26
#436fa6,#3853a9,2022,7,,2,145,Auburn,Ole Miss(9),6.26
#3f647f,#459d6b,2015,10,,25,2483,California,Oregon,6.26
#ede6cc,#6f82cf,2017,6,,99,57,LSU,Florida(21),6.26
#3974ac,#9b97aa,2018,5,,130,77,Michigan(14),Northwestern,6.26
#6584b7,#459d6b,2017,Bowls,las vegas bowl,68,2483,Boise State(22),Oregon,6.26
#339969,#3e72b9,2022,11,,2199,2006,Eastern Michigan,Akron,6.26
#b39ba0,#459d6b,2016,9,,9,2483,Arizona State,Oregon,6.26
#339969,#14c14c14c,2017,6,,2199,2649,Eastern Michigan,Toledo,6.25
#935531,#6f7cc9,2017,11,,189,2084,Bowling Green,Buffalo,6.25
#3870aa,#c85a68,2016,6,,12,254,Arizona,Utah(24),6.25
#4c4c4c,#878787,2023,5,,167,2751,New Mexico,Wyoming,6.25
#339969,#4abfc2,2019,1,,2199,324,Eastern Michigan,Coastal Carolina,6.25
#d3a5aa,#9b97aa,2016,2,,2287,77,Illinois State,Northwestern,6.25
#5ea3c9,#f0e9d3,2019,13,,26,30,UCLA,USC,6.25
#cc7a91,#949494,2020,14,,24,264,Stanford,Washington(23),6.25
#c0437e,#7a8bd3,2017,2,,2117,2305,Central Michigan,Kansas,6.25
#d1757a,#73a6d0,2015,13,,97,96,Louisville,Kentucky,6.25
#d1757a,#3671a1,2020,6,,97,59,Louisville,Georgia Tech,6.24
#b5706d,#e2a9ae,2022,5,,84,158,Indiana,Nebraska,6.24
#339a72,#768897,2017,6,,62,2440,Hawai'i,Nevada,6.24
#6e6e6e,#4890c2,2017,5,,2426,202,Navy,Tulsa,6.24
#5ea3c9,#b39ba0,2022,10,,26,9,UCLA(10),Arizona State,6.24
#d1bec1,#76d198,2021,Bowls,r+l carriers new orleans bowl,309,276,Louisiana(16),Marshall,6.24
#b5706d,#c6c3b4,2015,13,,84,2509,Indiana,Purdue,6.24
#e1bbbf,#e2a9ae,2017,3,,2459,158,Northern Illinois,Nebraska,6.24
#ede6cc,#9e9292,2015,2,,99,344,LSU(14),Mississippi State(25),6.24
#3c60b4,#e7d3c6,2020,6,,150,183,Duke,Syracuse,6.24
#e9cdc6,#3667a3,2016,3,,258,41,Virginia,Connecticut,6.24
#10d10c10a,#e0babb,2017,13,,153,152,North Carolina,NC State,6.24
#7b7b7b,#4c4c4c,2015,14,,127,2294,Michigan State(5),Iowa(4),6.24
#ebd8ce,#4c4c4c,2015,6,,356,2294,Illinois,Iowa(22),6.24
#4078be,#57c78a,2022,7,,2348,249,Louisiana Tech,North Texas,6.23
#eddbd5,#a0a0a0,2022,7,,228,52,Clemson(4),Florida State,6.23
#5a93c6,#3e72b9,2023,2,,2415,2006,Morgan State,Akron,6.23
#3671a1,#e9cdc6,2019,11,,59,258,Georgia Tech,Virginia,6.23
#3cb588,#4890c2,2018,9,,2655,202,Tulane,Tulsa,6.23
#4c4c4c,#3cb588,2022,14,american athletic championship,2116,2655,UCF(22),Tulane(18),6.23
#8e8e8e,#e1bbbf,2015,13,,195,2459,Ohio,Northern Illinois,6.23
#14c14c14c,#85b8d6,2022,11,,2429,2393,Charlotte,Middle Tennessee,6.23
#e1c8a7,#3870aa,2016,2,,2755,12,Grambling,Arizona,6.23
#e2a9ae,#b5706d,2016,7,,158,84,Nebraska(10),Indiana,6.23
#339a72,#4c4c4c,2017,10,,62,2439,Hawai'i,UNLV,6.23
#315a93,#10d10c10a,2022,4,,87,153,Notre Dame,North Carolina,6.23
#d9c78e,#d07980,2022,11,,349,2653,Army,Troy,6.23
#768897,#4c4c4c,2020,11,,2440,167,Nevada,New Mexico,6.23
#e2a9ae,#ebd8ce,2015,5,,158,356,Nebraska,Illinois,6.23
#329870,#c86781,2015,1,,2502,265,Portland State,Washington State,6.23
#38a690,#bb929a,2019,3,,36,8,Colorado State,Arkansas,6.22
#c8596e,#d9c78e,2023,6,,103,349,Boston College,Army,6.22
#528bc5,#f4ebe0,2020,1,,6,2572,South Alabama,Southern Mississippi,6.22
#3e72b9,#c8595f,2015,10,,2006,113,Akron,UMass,6.22
#ae7b7c,#b57f81,2021,3,,2569,166,South Carolina State,New Mexico State,6.22
#3853a9,#436fa6,2021,9,,145,2,Ole Miss(10),Auburn(18),6.22
#3e70b8,#e2a9ae,2020,11,,213,158,Penn State,Nebraska,6.22
#73a6d0,#b8939a,2019,1,,2571,135,South Dakota State,Minnesota,6.22
#d1bec1,#4c4c4c,2019,15,,309,2026,Louisiana,Appalachian State(20),6.22
#4c4c4c,#e1bbbf,2022,3,,238,2459,Vanderbilt,Northern Illinois,6.22
#3667a3,#3f7fbd,2022,1,,41,328,Connecticut,Utah State,6.22
#d07980,#e2a9ae,2018,3,,2653,158,Troy,Nebraska,6.21
#38a690,#3f7fbd,2023,6,,36,328,Colorado State,Utah State,6.21
#9c9495,#e6dab3,2021,3,,259,277,Virginia Tech(15),West Virginia,6.21
#afafaf,#bf405a,2022,6,,2306,66,Kansas State(20),Iowa State,6.21
#4b83c3,#6e6e6e,2020,5,,290,2433,Georgia Southern,Louisiana Monroe,6.21
#4b83c3,#99a6b8,2016,12,,290,2247,Georgia Southern,Georgia State,6.21
#3cb588,#afafaf,2022,3,,2655,2306,Tulane,Kansas State,6.21
#3e72b9,#cf6e75,2015,11,,2006,193,Akron,Miami (OH),6.21
#3853a9,#bb929a,2020,7,,145,8,Ole Miss,Arkansas,6.21
#4c4c4c,#878787,2019,3,,70,2751,Idaho,Wyoming,6.21
#b57f81,#85797a,2018,9,,166,326,New Mexico State,Texas State,6.21
#b39ba0,#f4f4f4,2018,6,,9,38,Arizona State,Colorado(21),6.21
#a33cb5,#528bc5,2021,3,,2016,6,Alcorn State,South Alabama,6.21
#3f7fbd,#9c9495,2017,12,,221,259,Pittsburgh,Virginia Tech,6.2
#4abfc2,#c8595f,2018,8,,324,113,Coastal Carolina,UMass,6.2
#b39ba0,#cfa0a8,2018,Bowls,mitsubishi motors las vegas bowl,9,278,Arizona State,Fresno State(18),6.2
#bb929a,#9e9292,2016,12,,8,344,Arkansas,Mississippi State,6.2
#b8b8b8,#3671a1,2017,8,,154,59,Wake Forest,Georgia Tech,6.2
#e1bbbf,#6f7cc9,2015,11,,2459,2084,Northern Illinois,Buffalo,6.2
#868686,#6f7cc9,2021,5,,2711,2084,Western Michigan,Buffalo,6.2
#345b9d,#b5706d,2015,2,,2229,84,Florida International,Indiana,6.19
#4c4c4c,#3966ac,2015,7,,2132,252,Cincinnati,BYU,6.19
#868686,#e7d3c6,2019,4,,2711,183,Western Michigan,Syracuse,6.19
#4c4c4c,#bf405a,2015,2,,2294,66,Iowa,Iowa State,6.19
#10d10c10a,#c8596e,2020,5,,153,103,North Carolina(12),Boston College,6.19
#9c9495,#b8b8b8,2020,8,,259,154,Virginia Tech(19),Wake Forest,6.19
#b57f81,#339a72,2023,4,,166,62,New Mexico State,Hawai'i,6.19
#f0e9d3,#b39ba0,2023,4,,30,9,USC(5),Arizona State,6.19
#afafaf,#e4d3c7,2021,13,,2306,251,Kansas State,Texas,6.19
#c6c3b4,#e2a9ae,2018,5,,2509,158,Purdue,Nebraska,6.19
#e6c7b3,#a6a6a6,2018,13,,197,2628,Oklahoma State,TCU,6.19
#cfa0a8,#768897,2016,6,,278,2440,Fresno State,Nevada,6.19
#878787,#85797a,2019,2,,2751,326,Wyoming,Texas State,6.19
#dc9797,#6f7cc9,2020,16,,2050,2084,Ball State,Buffalo(23),6.19
#cf6e75,#3871a6,2019,9,,193,2309,Miami (OH),Kent State,6.19
#bf405a,#e6dab3,2017,10,,66,277,Iowa State(14),West Virginia,6.19
#d9c78e,#3d75b8,2023,3,,349,2636,Army,UT San Antonio,6.19
#e9cdc6,#3c60b4,2016,5,,258,150,Virginia,Duke,6.19
#c8595f,#3667a3,2018,9,,113,41,UMass,Connecticut,6.19
#339a72,#768897,2015,8,,62,2440,Hawai'i,Nevada,6.19
#dc9797,#e1bbbf,2019,6,,2050,2459,Ball State,Northern Illinois,6.19
#e6ccb3,#519bc5,2015,11,,2638,295,UTEP,Old Dominion,6.19
#ddb4b6,#6e6e6e,2023,9,,2032,2433,Arkansas State,Louisiana Monroe,6.18
#37a574,#d1757a,2020,3,,2390,97,Miami(17),Louisville(18),6.18
#359f7d,#3cb588,2021,4,,5,2655,UAB,Tulane,6.18
#d98c8c,#c0425a,2021,14,,61,333,Georgia(1),Alabama(4),6.18
#f6f6f6,#4890c2,2018,1,,2110,202,Central Arkansas,Tulsa,6.18
#917e9c,#39aa8c,2018,4,,151,58,East Carolina,South Florida,6.18
#c86781,#c85a68,2020,16,,265,254,Washington State,Utah,6.18
#38a98a,#bf405a,2022,4,,239,66,Baylor(17),Iowa State,6.18
#4c4c4c,#917e9c,2016,5,,2116,151,UCF,East Carolina,6.18
#b83d6f,#e5d9c9,2023,7,,245,2633,Texas A&M,Tennessee(19),6.18
#b83d6f,#436fa6,2020,14,,245,2,Texas A&M(5),Auburn,6.18
#14c14c14c,#345b9d,2021,6,,2429,2229,Charlotte,Florida International,6.18
#4c4c4c,#38a690,2015,11,,2439,36,UNLV,Colorado State,6.18
#c45050,#d4969e,2016,1,,201,248,Oklahoma(3),Houston(15),6.18
#315a93,#eddbd5,2015,5,,87,228,Notre Dame(6),Clemson(12),6.18
#5880c8,#6e6e6e,2016,8,,235,2426,Memphis,Navy(24),6.17
#4078be,#57c78a,2020,14,,2348,249,Louisiana Tech,North Texas,6.17
#c6c3b4,#ebd8ce,2020,9,,2509,356,Purdue,Illinois,6.17
#4c4c4c,#3667a3,2016,8,,2116,41,UCF,Connecticut,6.17
#917e9c,#6f82cf,2015,2,,151,57,East Carolina,Florida,6.17
#4c4c4c,#6f82cf,2022,6,,142,57,Missouri,Florida,6.17
#339969,#61a0ca,2022,Bowls,famous idaho potato bowl,2199,23,Eastern Michigan,San José State,6.17
#61a0ca,#cfa0a8,2022,7,,23,278,San José State,Fresno State,6.17
#e2a9ae,#b8939a,2023,1,,158,135,Nebraska,Minnesota,6.17
#d4969e,#e0cbcc,2018,10,,248,2567,Houston(17),SMU,6.17
#a0a0a0,#eddbd5,2021,9,,52,228,Florida State,Clemson,6.17
#ddb4b6,#4890c2,2018,3,,2032,202,Arkansas State,Tulsa,6.17
#e6c7b3,#38a98a,2022,5,,197,239,Oklahoma State(9),Baylor(16),6.17
#d1bec1,#518ac5,2022,3,,309,242,Louisiana,Rice,6.17
#6f7cc9,#d9c78e,2017,2,,2084,349,Buffalo,Army,6.17
#b5706d,#3e70b8,2019,12,,84,213,Indiana(24),Penn State(9),6.17
#3c60b4,#c8596e,2022,10,,150,103,Duke,Boston College,6.17
#b5706d,#b8b8b8,2015,4,,84,154,Indiana,Wake Forest,6.16
#3cb588,#c45050,2021,1,,2655,201,Tulane,Oklahoma(2),6.16
#c8596e,#eddbd5,2021,5,,103,228,Boston College,Clemson(25),6.16
#e1bbbf,#3671a1,2021,1,,2459,59,Northern Illinois,Georgia Tech,6.16
#4c4c4c,#c04054,2017,9,,238,2579,Vanderbilt,South Carolina,6.16
#ddb4b6,#4c4c4c,2015,10,,2032,2026,Arkansas State,Appalachian State,6.16
#c86781,#c85a68,2017,11,,265,254,Washington State(19),Utah,6.16
#e1bbbf,#14c14c14c,2017,10,,2459,2649,Northern Illinois,Toledo,6.16
#329870,#61a0ca,2022,1,,2502,23,Portland State,San José State,6.16
#6f82cf,#b83d6f,2022,10,,57,245,Florida,Texas A&M,6.16
#bb929a,#c0425a,2023,7,,8,333,Arkansas,Alabama(11),6.16
#d9c78e,#c45050,2018,4,,349,201,Army,Oklahoma(5),6.16
#3853a9,#4c4c4c,2019,7,,145,142,Ole Miss,Missouri,6.16
#c86781,#c85a68,2021,4,,265,254,Washington State,Utah,6.16
#3c60b4,#37a574,2018,10,,150,2390,Duke,Miami,6.16
#8e8e8e,#935531,2017,7,,195,189,Ohio,Bowling Green,6.16
#339a72,#38a690,2022,8,,62,36,Hawai'i,Colorado State,6.15
#38a690,#61a0ca,2022,10,,36,23,Colorado State,San José State,6.15
#ce6b6c,#c86781,2023,2,,275,265,Wisconsin(19),Washington State,6.15
#e0babb,#e6dab3,2019,3,,152,277,NC State,West Virginia,6.15
#14c14c14c,#37a574,2017,4,,2649,2390,Toledo,Miami(14),6.15
#99a6b8,#528bc5,2020,12,,2247,6,Georgia State,South Alabama,6.15
#935531,#3671a1,2023,5,,189,59,Bowling Green,Georgia Tech,6.15
#cc7a91,#b39ba0,2018,8,,24,9,Stanford,Arizona State,6.15
#4c4c4c,#5880c8,2019,14,,2132,235,Cincinnati(18),Memphis(17),6.15
#99a6b8,#4b83c3,2021,9,,2247,290,Georgia State,Georgia Southern,6.15
#9156c7,#e6dab3,2019,1,,256,277,James Madison,West Virginia,6.15
#5d3db6,#768897,2019,3,,2692,2440,Weber State,Nevada,6.15
#85797a,#3d75b8,2023,2,,326,2636,Texas State,UT San Antonio,6.15
#e0cbcc,#917e9c,2020,13,,2567,151,SMU,East Carolina,6.15
#14c14c14c,#c8595f,2023,6,,2649,113,Toledo,UMass,6.14
#6e6e6e,#d9c78e,2022,15,,2426,349,Navy,Army,6.14
#f4ebe0,#e6c6c7,2015,14,,2572,98,Southern Mississippi,Western Kentucky,6.14
#d9c78e,#99a6b8,2019,8,,349,2247,Army,Georgia State,6.14
#7b7b7b,#3e70b8,2020,15,,127,213,Michigan State,Penn State,6.14
#d4969e,#a0a0a0,2015,Bowls,,248,52,Houston(8),Florida State(14),6.14
#c86781,#c0437e,2021,Bowls,tony the tiger sun bowl,265,2117,Washington State,Central Michigan,6.14
#cc7a91,#6e6e6e,2018,7,,218,2426,Temple,Navy,6.14
#ce6b6c,#4c4c4c,2018,4,,275,2294,Wisconsin(18),Iowa,6.14
#e6dab3,#7a8bd3,2021,13,,277,2305,West Virginia,Kansas,6.14
#345b9d,#4c4c4c,2015,1,,2229,2116,Florida International,UCF,6.14
#73a6d0,#6f82cf,2018,2,,96,57,Kentucky,Florida(25),6.14
#e1bbbf,#339969,2020,15,,2459,2199,Northern Illinois,Eastern Michigan,6.14
#949494,#f4ebe0,2015,Bowls,zaxby's heart of dallas bowl,264,2572,Washington,Southern Mississippi,6.14
#ede6cc,#b83d6f,2016,13,,99,245,LSU(25),Texas A&M(22),6.13
#e6c6c7,#4078be,2023,6,,98,2348,Western Kentucky,Louisiana Tech,6.13
#ecdecd,#39aa8c,2023,2,,50,58,Florida A&M,South Florida,6.13
#99a6b8,#528bc5,2016,9,,2247,6,Georgia State,South Alabama,6.13
#76d198,#85b8d6,2019,6,,276,2393,Marshall,Middle Tennessee,6.13
#b8939a,#c6c3b4,2017,6,,135,2509,Minnesota,Purdue,6.13
#6584b7,#5096c4,2016,13,,68,2005,Boise State(20),Air Force,6.13
#3e72b9,#d07980,2017,4,,2006,2653,Akron,Troy,6.13
#e6dab3,#a6a6a6,2019,14,,277,2628,West Virginia,TCU,6.13
#61a0ca,#436fa6,2022,2,,23,2,San José State,Auburn,6.13
#f4f4f4,#3870aa,2020,14,,38,12,Colorado,Arizona,6.13
#e5d9c9,#c04054,2022,12,,2633,2579,Tennessee(5),South Carolina,6.13
#4c85c3,#3870aa,2021,3,,2464,12,Northern Arizona,Arizona,6.13
#39aa8c,#3cb588,2017,8,,58,2655,South Florida(16),Tulane,6.13
#e5d9c9,#436fa6,2020,12,,2633,2,Tennessee,Auburn(23),6.13
#c45050,#bf405a,2020,16,,201,66,Oklahoma(12),Iowa State(8),6.13
#9c9495,#3f7fbd,2022,6,,259,221,Virginia Tech,Pittsburgh,6.13
#d8c2c0,#315a93,2023,4,,194,87,Ohio State(6),Notre Dame(9),6.13
#e4d3c7,#e6c7b3,2016,5,,251,197,Texas(22),Oklahoma State,6.13
#868686,#f0e9d3,2017,1,,2711,30,Western Michigan,USC(4),6.13
#e4d3c7,#38a98a,2015,14,,251,239,Texas,Baylor(12),6.13
#6e6e6e,#d1bec1,2015,9,,2433,309,Louisiana Monroe,Louisiana,6.12
#85b8d6,#4078be,2022,10,,2393,2348,Middle Tennessee,Louisiana Tech,6.12
#3966ac,#315a93,2022,6,,252,87,BYU(16),Notre Dame,6.12
#888888,#878787,2018,3,,2747,2751,Wofford,Wyoming,6.12
#4e6192,#b57f81,2019,6,,2335,166,Liberty,New Mexico State,6.12
#4890c2,#3667a3,2017,8,,202,41,Tulsa,Connecticut,6.12
#935531,#6f7cc9,2015,5,,189,2084,Bowling Green,Buffalo,6.12
#e6dab3,#e4d3c7,2020,10,,277,251,West Virginia,Texas(22),6.12
#cc7a91,#3f647f,2016,12,,24,25,Stanford,California,6.12
#b57f81,#4e6192,2018,13,,166,2335,New Mexico State,Liberty,6.12
#cc7a91,#917e9c,2015,8,,218,151,Temple(22),East Carolina,6.12
#4e6192,#e6c6c7,2023,9,,2335,98,Liberty,Western Kentucky,6.12
#3f7fbd,#38a690,2018,12,,328,36,Utah State(14),Colorado State,6.12
#d8c2c0,#3974ac,2017,13,,194,130,Ohio State(8),Michigan,6.12
#8e8e8e,#3e72b9,2021,5,,195,2006,Ohio,Akron,6.12
#7b7b7b,#d5a6af,2023,7,,127,164,Michigan State,Rutgers,6.11
#b8939a,#4c4c4c,2019,12,,135,2294,Minnesota(7),Iowa(23),6.11
#cbb4b7,#528bc5,2015,1,,2241,6,Gardner-Webb,South Alabama,6.11
#7b7b7b,#4c4c4c,2023,5,,127,2294,Michigan State,Iowa,6.11
#b8939a,#e2a9ae,2016,11,,135,158,Minnesota,Nebraska(21),6.11
#798fae,#3667a3,2015,1,,222,41,Villanova,Connecticut,6.11
#ddb4b6,#b57f81,2017,9,,2032,166,Arkansas State,New Mexico State,6.11
#9c9495,#3671a1,2017,11,,259,59,Virginia Tech(17),Georgia Tech,6.11
#3d75b8,#85b8d6,2022,5,,2636,2393,UT San Antonio,Middle Tennessee,6.11
#9e9292,#4c4c4c,2018,Bowls,outback bowl,344,2294,Mississippi State,Iowa(25),6.11
#6e6e6e,#afafaf,2019,Bowls,,2426,2306,Navy(20),Kansas State,6.11
#3cb588,#cc7a91,2019,12,,2655,218,Tulane,Temple,6.11
#3c60b4,#3671a1,2020,13,,150,59,Duke,Georgia Tech,6.11
#3cb588,#d4969e,2020,6,,2655,248,Tulane,Houston,6.11
#5ea3c9,#3870aa,2017,7,,26,12,UCLA,Arizona,6.11
#315a93,#9b97aa,2018,10,,87,77,Notre Dame(3),Northwestern,6.11
#c04054,#d98c8c,2023,3,,2579,61,South Carolina,Georgia(1),6.11
#85b8d6,#4c4c4c,2023,2,,2393,142,Middle Tennessee,Missouri,6.11
#917e9c,#518ac5,2023,5,,151,242,East Carolina,Rice,6.11
#3853a9,#9e9292,2021,13,,145,344,Ole Miss(8),Mississippi State,6.11
#6f82cf,#e9cdc6,2019,Bowls,capital one orange bowl,57,258,Florida(6),Virginia,6.1
#e6c6c7,#85b8d6,2020,5,,98,2393,Western Kentucky,Middle Tennessee,6.1
#e6ccb3,#d37d7b,2023,1,,2638,55,UTEP,Jacksonville State,6.1
#3e70b8,#4c4c4c,2019,7,,213,2294,Penn State(10),Iowa(17),6.1
#436fa6,#3e70b8,2021,3,,2,213,Auburn(22),Penn State(10),6.1
#5880c8,#39aa8c,2015,5,,235,58,Memphis,South Florida,6.09
#ebd8ce,#c6c3b4,2021,4,,356,2509,Illinois,Purdue,6.09
#cc7a91,#949494,2018,10,,24,264,Stanford,Washington,6.09
#3871a6,#8e8e8e,2021,8,,2309,195,Kent State,Ohio,6.09
#c47e80,#9b97aa,2023,6,,47,77,Howard,Northwestern,6.09
#bb929a,#b83d6f,2016,4,,8,245,Arkansas(17),Texas A&M(10),6.09
#99a6b8,#d07980,2016,7,,2247,2653,Georgia State,Troy,6.09
#6f7cc9,#935531,2016,13,,2084,189,Buffalo,Bowling Green,6.09
#528bc5,#d07980,2015,5,,6,2653,South Alabama,Troy,6.09
#a0a0a0,#b8b8b8,2017,5,,52,154,Florida State,Wake Forest,6.09
#3e3ebb,#d9c78e,2015,7,,2083,349,Bucknell,Army,6.09
#d5a6af,#ebd8ce,2021,9,,164,356,Rutgers,Illinois,6.08
#868686,#9e9292,2023,6,,2711,344,Western Michigan,Mississippi State,6.08
#6e6e6e,#39aa8c,2016,9,,2426,58,Navy(22),South Florida,6.08
#ddb4b6,#5880c8,2020,1,,2032,235,Arkansas State,Memphis,6.08
#4e6192,#519bc5,2022,5,,2335,295,Liberty,Old Dominion,6.08
#bb929a,#436fa6,2022,9,,8,2,Arkansas,Auburn,6.08
#73a6d0,#4c4c4c,2015,11,,96,238,Kentucky,Vanderbilt,6.08
#3f7fbd,#e9cdc6,2016,7,,221,258,Pittsburgh,Virginia,6.08
#eddbd5,#e7d3c6,2021,7,,228,183,Clemson,Syracuse,6.08
#afafaf,#d88998,2015,11,,2306,2641,Kansas State,Texas Tech,6.08
#5880c8,#e0cbcc,2018,12,,235,2567,Memphis,SMU,6.08
#c04054,#b83d6f,2017,5,,2579,245,South Carolina,Texas A&M,6.08
#c6c3b4,#b8939a,2022,5,,2509,135,Purdue,Minnesota(21),6.08
#e9cdc6,#37a574,2020,8,,258,2390,Virginia,Miami(11),6.07
#73a6d0,#4c4c4c,2018,9,,96,142,Kentucky(12),Missouri,6.07
#f4ebe0,#518ac5,2021,5,,2572,242,Southern Mississippi,Rice,6.07
#f4ebe0,#14c14c14c,2018,9,,2572,2429,Southern Mississippi,Charlotte,6.07
#ebd8ce,#7a8bd3,2023,2,,356,2305,Illinois,Kansas,6.07
#e2a9ae,#ebd8ce,2021,1,,158,356,Nebraska,Illinois,6.07
#b4b4b4,#d88998,2021,2,,2617,2641,Stephen F. Austin,Texas Tech,6.07
#b8b8b8,#315a93,2017,10,,154,87,Wake Forest,Notre Dame(5),6.07
#39aa8c,#6e6e6e,2023,5,,58,2426,South Florida,Navy,6.07
#af5868,#73a6d0,2023,2,,2198,96,Eastern Kentucky,Kentucky,6.07
#9b97aa,#4c4c4c,2018,11,,77,2294,Northwestern,Iowa,6.07
#dc9797,#339969,2015,3,,2050,2199,Ball State,Eastern Michigan,6.07
#5796c7,#85b8d6,2016,13,,2226,2393,Florida Atlantic,Middle Tennessee,6.07
#b57f81,#61a0ca,2021,5,,166,23,New Mexico State,San José State,6.07
#14c14c14c,#73a6d0,2019,1,,2649,96,Toledo,Kentucky,6.07
#868686,#e1bbbf,2019,14,,2711,2459,Western Michigan,Northern Illinois,6.07
#e6c6c7,#cf6e75,2016,3,,98,193,Western Kentucky,Miami (OH),6.07
#4c4c4c,#3d75b8,2016,Bowls,gildan new mexico bowl,167,2636,New Mexico,UT San Antonio,6.06
#459d6b,#949494,2015,7,,2483,264,Oregon,Washington,6.06
